chi2,T,beta,T_blackbody,chi2_blackbody,chi2_dust,n_bands,ra,dec,glon,glat,excluded
1.9896878133033093,2.5,-0.5,2.0,3.0869610578450875,36.60643014660389,3,333.0072355,8.300894,69.7617657,-37.6078952,False
0.3275001183193023,3.25,-0.5,2.5,1.0277297083448655,13.42846708010439,3,214.9356403,38.3560755,69.7874953,68.3871855,False
0.46222210774541095,2.5,-0.5,2.25,1.150795718126919,16.795149028917386,3,341.8800095,0.0043031,70.1533352,-49.7292684,False
1.1357372136453048,2.25,-0.5,2.0,1.6773060689907062,23.80287680440818,3,273.3256867,43.1079454,70.4616976,24.7857178,False
18.439004234481494,39.5,0.44999999999999973,39.5,31.646841600873728,32.255096370649596,5,285.4956645,40.2153218,70.6824734,15.2572447,True
7.506332475644376,3.75,-0.5,3.0,13.483860650896723,41.58704379614376,4,270.3788438,44.070637,70.939529,27.0872307,False
4.061263173270122,3.0,-0.5,2.5,6.223635897625048,40.02016282665906,3,226.7176752,42.6586545,71.3210709,58.4843755,False
36.37849742668712,3.0,-0.5,2.5,55.47077216435579,226.01134462906208,4,261.8634617,45.4975737,71.4160599,33.2803751,False
0.4694529712936954,2.5,-0.5,2.0,1.266411880747639,27.057910909973163,3,230.4401407,43.6051659,71.5005276,55.6095898,False
2.7151200750480244,2.25,-0.5,2.0,3.6283931923695842,20.32767094145693,3,350.72606,-7.620875,71.7665891,-61.3534429,False
5.515562353422881,2.5,-0.5,2.25,7.521096763472169,42.41942140216405,3,345.2842295,-1.9581066,71.8494771,-53.5146006,False
1.5610938135813286,2.25,-0.5,2.0,2.33394212426777,20.368633471877505,3,358.5975823,-15.2424795,71.9211257,-72.1936404,False
0.02201446611231868,2.25,-0.15000000000000008,2.25,0.6540267377754306,40.65583558991655,3,325.8810061,17.707097,72.0843462,-26.0885335,False
0.558458463654282,2.75,-0.45,2.25,1.1525686041244434,11.711333352746495,3,343.5338785,0.913699,72.9851517,-50.2253464,False
16.198212468446798,2.75,-0.5,2.25,20.6464946403854,58.993501272776456,4,272.1026388,45.7197616,73.0403639,26.2587627,False
43.462444557404424,3.25,-0.5,2.5,67.00840935246535,199.7668362896182,4,249.4515108,47.2676313,73.4062326,41.8707682,False
2.333285064894889,2.75,-0.5,2.25,3.0040264608557323,12.088066648321794,3,266.867409,46.9825923,73.6778078,30.0442292,False
1.2339514491683892,2.5,-0.5,2.25,3.236967256444854,49.81619319085503,3,254.5150893,47.6305428,73.7142866,38.4360511,False
3.50902218099705,2.5,-0.45,2.25,4.728614616537873,33.105102049412345,3,264.9710331,47.6124734,74.1970673,31.4049026,False
1.2874144168263018,2.75,-0.45,2.5,2.185906700819825,19.087568568447416,3,254.4367754,48.161748,74.3933323,38.4830153,False
22.894121661601126,24.0,-0.5,14.0,28.64303626771698,43.03362286190425,4,259.8054768,48.9938729,75.4955245,34.9443033,False
4.750724537446567,2.5,-0.5,2.25,5.691251296311968,17.089467703327966,3,314.0537105,31.7506616,75.5439837,-8.7444182,True
0.7518466560042185,2.5,-0.5,2.0,1.3289959822124344,12.950552100131642,3,335.7611257,12.1827226,75.592463,-36.7012819,False
90.90859256628502,3.5,-0.5,2.75,122.13686118897076,259.846276031433,5,330.8566352,17.4135054,75.6546916,-29.6427109,True
0.7320256311874564,3.0,-0.5,2.5,1.1916203870386561,9.527715274209354,3,247.8157382,49.4817845,76.5280378,42.738339,False
5.125071314985367,3.0,-0.5,2.5,6.225633686908708,15.819201707326151,3,318.8626613,29.5407515,76.6069507,-13.3167472,True
3.032069500587332,4.75,-0.5,3.75,5.86793987308352,19.430263392543154,4,251.870613,49.8305627,76.642516,40.0919811,False
10.16740121702332,3.5,-0.5,2.75,15.72135672257469,45.09281430494566,4,264.8585425,49.9140327,76.8722188,31.7334902,False
75.5128503149739,2.5,-0.5,2.25,106.09631368377734,527.7569547084217,4,277.3697785,48.7528133,77.2299049,23.5142177,False
97.77889042130036,2.75,-0.5,2.25,130.97505099898277,466.19469542026627,5,338.1510938,11.7492667,77.4526231,-38.568049,True
93.64252775632127,4.0,-0.5,3.0,112.72282800993617,165.9481957061065,6,350.8733885,-3.2777139,77.7377957,-58.2100012,False
0.6560571632941462,2.5,-0.4,2.25,1.0186001624520096,13.619958677955129,3,340.4929233,9.874353,78.1837045,-41.4822795,False
0.5502699008407531,2.75,-0.5,2.25,0.9507411143081931,12.532176522916927,3,332.9627604,18.7098223,78.3680757,-30.0297615,False
