source_id,l,b,dist_pc,joint_d2,top_driver,M_Ks,residual,bp_rp,ruwe,teff_gspphot,phot_g_mean_mag
3879599565695058688,225.63615147893773,45.10068987245538,336.63898464656677,318.52327339753964,teff,5.4216655445443145,0.028560383916381937,2.0592718,0.970749,5576.3105,16.16108
2546315174395987456,100.95224901015676,-60.48370868153606,476.2226029483801,317.5482577164295,amp,3.251834225022767,-0.004773454314554115,1.146348,1.1194091,5715.909,13.706074
6226347641579029632,338.2703945996064,26.829295540521542,450.7116664759153,316.70734582556935,teff,4.762013538668512,0.18596416015250128,2.1245193,1.0060015,5649.1196,16.416534
4187952348966855424,27.601063428179742,-14.133509467917522,199.69236309518993,316.38830161690703,teff,4.342212410414308,0.2355742003452459,2.2525415,1.0538054,5591.871,14.499691
2930995324717039616,232.56685538984036,-3.374411719763393,454.5039192443413,314.9294679606504,teff,5.168082122728981,0.1053461543853782,2.162611,1.0112365,5545.73,16.983736
64621395037237248,166.23444015802727,-26.167535968215887,453.02429761576235,314.2976551662449,teff,5.190494215717038,-0.0522303645900184,2.2097807,0.9700993,5541.451,16.971165
5153584516065156864,199.05248929474075,-60.40135664743356,172.8413082749878,311.5792247496573,G_J,7.510752409204964,0.09461535421032252,3.5272312,0.8763283,2914.9402,18.278952
519251036306777856,128.34181357596114,3.7785351368527653,284.3821132947741,308.95253427233587,teff,4.72315063050646,0.24567087070307103,2.0837946,1.0754597,5559.6455,15.252915
5312651692201950848,274.9381304870484,-0.351789761260208,466.81796617176826,308.6653471374635,amp,3.579716659402101,0.22141640683482589,1.1383228,0.99302626,5459.889,14.152915
6244673163217927808,355.0242876136981,20.705053393342002,149.62044189146295,305.9282890628737,G_J,7.510017189966526,0.22777452796900555,3.5059128,1.0189637,3305.9346,18.291862
5318311217836745984,270.9074266964133,-6.135605529121877,149.71855631714917,304.47451821278133,G_J,7.673929896749717,0.004212484947757389,3.4717388,0.99224377,2925.553,18.094254
4278504892518883328,32.63532284603088,1.934162406548693,119.20816918005399,303.0463310879917,BP_G,7.59202462713524,0.05944499904240175,3.229659,0.9529158,3166.7964,17.071444
428575240081778176,120.66762421032047,-2.512562688973545,404.50907620304116,302.83932167396546,teff,4.877034131034817,0.18571679167630428,2.1532803,0.99626917,5498.813,16.471302
5843846684667832576,304.59366620699524,-7.872893200058062,280.2144835246711,302.43775134134273,teff,4.687020803244819,0.20163440625599538,2.1333523,1.0448695,5483.5835,15.403251
6731223830363067776,0.223363823569522,-17.682480879637858,243.6428516698021,301.93309843973503,teff,3.79587850832375,0.2096592639511794,1.5866842,1.0778756,5953.857,13.81102
2607890333811774592,53.48869505747058,-54.722069397765246,405.02548196865433,301.92497141365453,teff,5.6722999159617755,0.013469291495320945,2.1948566,0.9502927,5474.304,16.926376
5356032579882057216,280.6749636336728,0.8829887718428573,406.14179500004656,300.14708656972846,teff,4.484936758396061,0.27906568366215545,2.0370903,0.96875155,5546.086,15.88541
6640947294288218496,341.8479454958146,-28.645438524109576,384.2615939960616,299.43676505632794,teff,4.692624691101333,0.0997299527254647,2.007804,1.1069678,5641.5083,15.770514
6119812519689603456,322.81205122132457,24.74275795745285,485.81883989804027,298.2124295506175,teff,5.19186646958356,0.03465098995652305,1.9904757,0.9476988,5649.7275,16.755838
6344443707316411648,307.37168192909775,-33.224698567756704,488.09844311143274,296.80821156581874,teff,4.828047891751033,0.0360326064619958,2.1888485,0.97489613,5484.4023,16.863407
6212071960559362176,335.2842132481286,25.00726806337365,361.3249084095568,292.24342309826517,teff,5.100893102916461,0.015348712435622858,2.163581,0.8707714,5514.6387,16.315842
5650772988266572800,252.65957181433444,16.833840577941007,468.7101718910608,291.62099905055044,teff,5.088663427817948,0.2819338101265414,2.1035404,0.94997144,5556.1245,16.85105
3302359504463551488,179.06645301274048,-33.88433682448557,485.66462997502475,291.1764743453916,teff,5.227446753658495,-0.039483842648030176,2.1855354,0.97823095,5541.8496,17.107115
6744387973842083328,4.9832278716267275,-22.82952737534837,430.79651525303234,291.09291114154087,teff,4.329086470027509,0.20506681678169958,2.132946,1.0545185,5571.1973,15.983744
2217973342757101184,104.85358264787294,9.766312055788521,455.3274261667517,289.61591817489057,teff,4.534180653429473,0.21386521905151934,2.1612625,0.986608,5548.093,16.24173
5321587457554414592,269.6228587426198,-6.7286481122350965,152.04072565994144,289.13221586395105,G_J,7.79542712147696,-0.12279635905946584,3.5986462,1.025532,2930.8708,18.204422
186833796093719296,167.6272727319925,-2.5779285733690265,389.00764754650834,288.08192866728274,teff,4.3602875012035325,0.25948229537540524,2.2271557,0.91812974,5528.6157,15.886588
2608833744853033472,54.4104396924685,-53.57015427274117,464.5735631644604,286.7084742899947,teff,5.039168497380438,0.22894670398333883,2.1469154,0.9152733,5378.757,16.642412
5857282132664842112,303.5496801302027,-4.8199305959189696,218.3420637418466,286.58724303454903,teff,4.093054018474939,0.2788513809508055,2.0131083,1.0151137,5676.1245,14.183576
3391472168818799744,188.04310773392496,-15.877911525393158,425.79073938336296,285.96802372897156,teff,5.59033466145329,-0.09107882371699993,2.2239475,1.0281012,5408.01,17.257622
4927368386722632192,297.9562072503651,-64.51048462315123,368.61512129423596,285.6363948645663,amp,3.8320927807225345,0.21425991120055787,1.4591007,0.9992607,5474.653,14.424956
94525362532842368,144.06074297897297,-38.61912107446753,271.8667986574027,284.31676685687546,teff,4.756918620581266,0.2405248117690748,2.134468,0.9690117,5449.3335,15.263738
4947387366728347776,254.7204013072498,-60.55929195728146,149.42661785271622,283.845279737726,teff,4.633340956308981,0.26784335568961115,1.9560776,1.1151855,5489.177,13.753529
5532053357699714176,257.6141481792308,-10.240634928248022,453.1050871593986,282.4568992032044,teff,4.492834841457057,0.21736088673390075,2.031683,1.0462769,5452.4814,16.150366
1923296323771240704,106.66841999366554,-19.616451612768977,416.64265340452033,281.6314941971192,teff,4.92578727306798,0.13757957812980415,2.2038145,1.0644419,5489.936,16.542673
